# Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species			
86b3134134f58aacd2d18bfc66c704b7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.788245963
7ff4544953c7dabb3c19aa66ee9a6466	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.992627529
2e5ae9520e22e6fb6a3e81ca499d0e3e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.958304267
8ccc70df64283b8071f7dcdfa39b4939	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.886532525
682be586cab253be24b1a2cc412e8377	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.954459193
dd0908f800cd27a40b70c9def158c358	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.943461229
40b43bfa8f7cfb35fd56a782f1ec9db7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.965010832
a30155894efc8af1cebd593a46f9049d	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__uncultured	D_8__Gregarinidae sp. from Paranemertes peregrina SR-2009a	0.983292477
07bb6c9209f0b74b0c3dd04c36a994d9	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria variabilis	0.796927029
2d509c26e44ec518024a305d1306a8e1	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria anguillae	0.828316563
263a5697e41fe8968e47d5a6f0e567d5	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria anguillae	0.818903131
4fd92597ae142a09ac001bfc2839fde6	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria anguillae	0.906063518
44b07b5a5f344533b0a4f309b91f8a40	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria anguillae	0.882252633
e525816ce54c97b827f7e78823c47f5e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Eimeria	D_8__Eimeria anguillae	0.842753232
fe063743655912dd9d036f0fb7439afc	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Goussia	D_8__Coccidia sp. Lutjanus/HAW36/TMW-2003	0.999995683
118d9d67ba560935dbdd3df9866f3516	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eimeriorina	D_7__Goussia	D_8__Coccidia sp. Lutjanus/HAW36/TMW-2003	0.999971816
7d9de40a46e0322386b643671f1e5b3e	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_5__Bacillariophytina	D_6__Bacillariophyceae	D_7__uncultured Cylindrotheca	0.879366613
d116f1cc28e0c02556bc5426fac27ca8	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_5__Bacillariophytina	D_6__Mediophyceae	D_7__Pierrecomperia catenuloides	0.834405094
e266d522d1d71d9276e619e36666cf8a	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.9999997
508255d538ec23884795afedc624116f	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.857332081
e700b02c90a253544afe660f885d7647	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.999999991
3f0a5cfc9f05007bf07af9cf8ac6d018	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.815256494
796263beb73e6e2349c565fc81724e59	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.999978152
5694eb969dbe30418e8b99b431ff99e3	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.999999949
0bbd9fd8eec19b7de1baa8a5e3d0644b	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales	D_6__Phaeophila	D_7__Phaeophila dendroides	0.999999727
a500d1ea60b00524e6c4c4532869b82b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_5__Gregarinasina	D_6__Eugregarinorida	D_7__Lithocystis sp. BSL-2005	0.954309338
f73ad14d9b1b8237c9105761d465ebe1	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Cladophorales	D_6__Cladophora	D_7__Cladophora vagabunda	0.732504065
7941ec2ed18cb917e125b7dbae38b0de	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Cladophorales	D_6__Cladophora	D_7__Cladophora vagabunda	0.800152573
177ec06321704ee2a012bdaab092c223	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Cladophorales	D_6__Cladophora	D_7__Cladophora socialis	0.999768994
4ad39e16f5ce1c18f906fd7dc77bf248	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Zasmidium cellare	D_6__Zasmidium cellare	0.999985265
bd289bb3724956a357ac6c85f214b542	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Zasmidium cellare	D_6__Zasmidium cellare	0.999984082
